# gTb, C(b)/(g^2TC_R), Derivative
8.068366389838788066e+00, 2.963100807695182137e+00, 4.197029091406118129e-01
8.075693698094772444e+00, 2.966176069745301902e+00, 4.196945754259820971e-01
8.083021006350756821e+00, 2.969251270787105046e+00, 4.196862568204794974e-01
8.090348314606741198e+00, 2.972326410931152463e+00, 4.196779532830516857e-01
8.097675622862725575e+00, 2.975401490287700845e+00, 4.196696647727948815e-01
8.105002931118709952e+00, 2.978476508966707570e+00, 4.196613912489533527e-01
8.112330239374694330e+00, 2.981551467077836026e+00, 4.196531326709184162e-01
8.119657547630678707e+00, 2.984626364730452064e+00, 4.196448889982282160e-01
8.126984855886663084e+00, 2.987701202033619996e+00, 4.196366601905664462e-01
8.134312164142647461e+00, 2.990775979096115922e+00, 4.196284462077625177e-01
8.141639472398631838e+00, 2.993850696026420177e+00, 4.196202470097900039e-01
8.148966780654616215e+00, 2.996925352932715558e+00, 4.196120625567668627e-01
8.156294088910600593e+00, 2.999999949922901976e+00, 4.196038928089541042e-01
8.163621397166584970e+00, 3.003074487104579138e+00, 4.195957377267554023e-01
8.170948705422569347e+00, 3.006148964585066530e+00, 4.195875972707166501e-01
8.178276013678553724e+00, 3.009223382471389208e+00, 4.195794714015249616e-01
8.185603321934538101e+00, 3.012297740870283125e+00, 4.195713600800082821e-01
8.192930630190522479e+00, 3.015372039888203570e+00, 4.195632632671346118e-01
8.200257938446506856e+00, 3.018446279631313178e+00, 4.195551809240115615e-01
8.207585246702491233e+00, 3.021520460205500580e+00, 4.195471130118857972e-01
8.214912554958475610e+00, 3.024594581716358199e+00, 4.195390594921417082e-01
8.222239863214459987e+00, 3.027668644269207565e+00, 4.195310203263019067e-01
8.229567171470444364e+00, 3.030742647969080217e+00, 4.195229954760257285e-01
8.236894479726428742e+00, 3.033816592920734134e+00, 4.195149849031089562e-01
8.244221787982413119e+00, 3.036890479228638640e+00, 4.195069885694833745e-01
8.251549096238397496e+00, 3.039964306996994825e+00, 4.194990064372157157e-01
8.258876404494381873e+00, 3.043038076329721786e+00, 4.194910384685076599e-01
8.266203712750366250e+00, 3.046111787330460619e+00, 4.194830846256946133e-01
8.273531021006350628e+00, 3.049185440102578415e+00, 4.194751448712454311e-01
8.280858329262335005e+00, 3.052259034749170041e+00, 4.194672191677620288e-01
8.288185637518319382e+00, 3.055332571373051032e+00, 4.194593074779783826e-01
8.295512945774303759e+00, 3.058406050076774019e+00, 4.194514097647601969e-01
8.302840254030288136e+00, 3.061479470962606975e+00, 4.194435259911042935e-01
8.310167562286272513e+00, 3.064552834132556303e+00, 4.194356561201378897e-01
8.317494870542256891e+00, 3.067626139688358400e+00, 4.194278001151183211e-01
8.324822178798241268e+00, 3.070699387731479657e+00, 4.194199579394319866e-01
8.332149487054225645e+00, 3.073772578363116903e+00, 4.194121295565944041e-01
8.339476795310210022e+00, 3.076845711684199625e+00, 4.194043149302490447e-01
8.346804103566194399e+00, 3.079918787795394408e+00, 4.193965140241673883e-01
8.354131411822178777e+00, 3.082991806797103163e+00, 4.193887268022475912e-01
8.361458720078163154e+00, 3.086064768789458235e+00, 4.193809532285147079e-01
8.368786028334147531e+00, 3.089137673872337064e+00, 4.193731932671194707e-01
8.376113336590131908e+00, 3.092210522145348861e+00, 4.193654468823384551e-01
8.383440644846116285e+00, 3.095283313707841266e+00, 4.193577140385726931e-01
8.390767953102100662e+00, 3.098356048658906570e+00, 4.193499947003478390e-01
8.398095261358085040e+00, 3.101428727097371496e+00, 4.193422888323133368e-01
8.405422569614069417e+00, 3.104501349121809195e+00, 4.193345963992418102e-01
8.412749877870053794e+00, 3.107573914830532136e+00, 4.193269173660285620e-01
8.420077186126038171e+00, 3.110646424321596104e+00, 4.193192516976912976e-01
8.427404494382022548e+00, 3.113718877692804643e+00, 4.193115993593692359e-01
8.434731802638006926e+00, 3.116791275041701059e+00, 4.193039603163226658e-01
8.442059110893991303e+00, 3.119863616465579081e+00, 4.192963345339327241e-01
8.449386419149975680e+00, 3.122935902061475755e+00, 4.192887219777003405e-01
8.456713727405960057e+00, 3.126008131926176770e+00, 4.192811226132461822e-01
8.464041035661944434e+00, 3.129080306156216462e+00, 4.192735364063099879e-01
8.471368343917928811e+00, 3.132152424847880479e+00, 4.192659633227499572e-01
8.478695652173913189e+00, 3.135224488097201334e+00, 4.192584033285423062e-01
8.486022960429897566e+00, 3.138296495999967295e+00, 4.192508563897808793e-01
8.493350268685881943e+00, 3.141368448651712164e+00, 4.192433224726763719e-01
8.500677576941866320e+00, 3.144440346147731269e+00, 4.192358015435560525e-01
8.508004885197850697e+00, 3.147512188583062365e+00, 4.192282935688632084e-01
8.515332193453835075e+00, 3.150583976052508728e+00, 4.192207985151565897e-01
8.522659501709819452e+00, 3.153655708650620060e+00, 4.192133163491099657e-01
8.529986809965803829e+00, 3.156727386471710251e+00, 4.192058470375115697e-01
8.537314118221788206e+00, 3.159799009609846276e+00, 4.191983905472636551e-01
8.544641426477772583e+00, 3.162870578158850421e+00, 4.191909468453821619e-01
8.551968734733756961e+00, 3.165942092212307379e+00, 4.191835158989959398e-01
8.559296042989741338e+00, 3.169013551863563816e+00, 4.191760976753464152e-01
8.566623351245725715e+00, 3.172084957205719036e+00, 4.191686921417870360e-01
8.573950659501710092e+00, 3.175156308331639199e+00, 4.191612992657829384e-01
8.581277967757694469e+00, 3.178227605333952432e+00, 4.191539190149102256e-01
8.588605276013678846e+00, 3.181298848305047944e+00, 4.191465513568560231e-01
8.595932584269663224e+00, 3.184370037337081794e+00, 4.191391962594171461e-01
8.603259892525647601e+00, 3.187441172521964905e+00, 4.191318536905005443e-01
8.610587200781631978e+00, 3.190512253951387933e+00, 4.191245236181220246e-01
8.617914509037616355e+00, 3.193583281716795508e+00, 4.191172060104065289e-01
8.625241817293600732e+00, 3.196654255909405329e+00, 4.191099008355870237e-01
8.632569125549585110e+00, 3.199725176620198841e+00, 4.191026080620045002e-01
8.639896433805569487e+00, 3.202796043939931891e+00, 4.190953276581073639e-01
8.647223742061553864e+00, 3.205866857959122296e+00, 4.190880595924508789e-01
8.654551050317538241e+00, 3.208937618768061828e+00, 4.190808038336967245e-01
8.661878358573522618e+00, 3.212008326456816221e+00, 4.190735603506127172e-01
8.669205666829506995e+00, 3.215078981115212731e+00, 4.190663291120723111e-01
8.676532975085491373e+00, 3.218149582832862343e+00, 4.190591100870541541e-01
8.683860283341475750e+00, 3.221220131699140676e+00, 4.190519032446413661e-01
8.691187591597460127e+00, 3.224290627803201303e+00, 4.190447085540214278e-01
8.698514899853444504e+00, 3.227361071233973533e+00, 4.190375259844857925e-01
8.705842208109428881e+00, 3.230431462080160188e+00, 4.190303555054292195e-01
8.713169516365413259e+00, 3.233501800430238049e+00, 4.190231970863491084e-01
8.720496824621397636e+00, 3.236572086372461410e+00, 4.190160506968459431e-01
8.727824132877382013e+00, 3.239642319994864739e+00, 4.190089163066217925e-01
8.735151441133366390e+00, 3.242712501385263124e+00, 4.190017938854807555e-01
8.742478749389350767e+00, 3.245782630631245169e+00, 4.189946834033277390e-01
8.749806057645335144e+00, 3.248852707820178765e+00, 4.189875848301690686e-01
8.757133365901319522e+00, 3.251922733039222191e+00, 4.189804981361107128e-01
8.764460674157303899e+00, 3.254992706375297917e+00, 4.189734232913593370e-01
8.771787982413288276e+00, 3.258062627915130793e+00, 4.189663602662205832e-01
8.779115290669272653e+00, 3.261132497745211190e+00, 4.189593090310996248e-01
8.786442598925257030e+00, 3.264202315951825639e+00, 4.189522695565000565e-01
8.793769907181241408e+00, 3.267272082621034190e+00, 4.189452418130240052e-01
8.801097215437225785e+00, 3.270341797838689946e+00, 4.189382257713713531e-01
8.808424523693210162e+00, 3.273411461690428848e+00, 4.189312214023395708e-01
8.815751831949194539e+00, 3.276481074261670123e+00, 4.189242286768231627e-01
8.823079140205178916e+00, 3.279550635637626943e+00, 4.189172475658133887e-01
8.830406448461163293e+00, 3.282620145903294429e+00, 4.189102780403977100e-01
8.837733756717147671e+00, 3.285689605143458536e+00, 4.189033200717594552e-01
8.845061064973132048e+00, 3.288759013442692947e+00, 4.188963736311774322e-01
8.852388373229116425e+00, 3.291828370885362620e+00, 4.188894386900257616e-01
8.859715681485100802e+00, 3.294897677555625126e+00, 4.188825152197730994e-01
8.867042989741085179e+00, 3.297966933537424428e+00, 4.188756031919821932e-01
8.874370297997067780e+00, 3.301036138914500206e+00, 4.188687025783100482e-01
8.881697606253052157e+00, 3.304105293770384311e+00, 4.188618133505071506e-01
8.889024914509036535e+00, 3.307174398188401643e+00, 4.188549354804170233e-01
8.896352222765020912e+00, 3.310243452251668383e+00, 4.188480689399759482e-01
8.903679531021005289e+00, 3.313312456043099541e+00, 4.188412137012125780e-01
8.911006839276989666e+00, 3.316381409645402289e+00, 4.188343697362477136e-01
8.918334147532974043e+00, 3.319450313141083075e+00, 4.188275370172935830e-01
8.925661455788958420e+00, 3.322519166612444064e+00, 4.188207155166538409e-01
8.932988764044942798e+00, 3.325587970141581806e+00, 4.188139052067229029e-01
8.940316072300927175e+00, 3.328656723810394347e+00, 4.188071060599856121e-01
8.947643380556911552e+00, 3.331725427700575892e+00, 4.188003180490172395e-01
8.954970688812895929e+00, 3.334794081893624806e+00, 4.187935411464824287e-01
8.962297997068880306e+00, 3.337862686470830731e+00, 4.187867753251355851e-01
8.969625305324864684e+00, 3.340931241513296346e+00, 4.187800205578197654e-01
8.976952613580849061e+00, 3.343999747101912945e+00, 4.187732768174669551e-01
8.984279921836833438e+00, 3.347068203317383972e+00, 4.187665440770974579e-01
8.991607230092817815e+00, 3.350136610240206370e+00, 4.187598223098193406e-01
8.998934538348802192e+00, 3.353204967950688786e+00, 4.187531114888284334e-01
9.006261846604786570e+00, 3.356273276528938698e+00, 4.187464115874077186e-01
9.013589154860770947e+00, 3.359341536054870847e+00, 4.187397225789269983e-01
9.020916463116755324e+00, 3.362409746608202354e+00, 4.187330444368426163e-01
9.028243771372739701e+00, 3.365477908268459384e+00, 4.187263771346972363e-01
9.035571079628724078e+00, 3.368546021114968703e+00, 4.187197206461191201e-01
9.042898387884708455e+00, 3.371614085226874113e+00, 4.187130749448222944e-01
9.050225696140692833e+00, 3.374682100683116470e+00, 4.187064400046054402e-01
9.057553004396677210e+00, 3.377750067562452330e+00, 4.186998157993525593e-01
9.064880312652661587e+00, 3.380817985943444182e+00, 4.186932023030318084e-01
9.072207620908645964e+00, 3.383885855904464890e+00, 4.186865994896953880e-01
9.079534929164630341e+00, 3.386953677523694139e+00, 4.186800073334793759e-01
9.086862237420614719e+00, 3.390021450879131759e+00, 4.186734258086033944e-01
9.094189545676599096e+00, 3.393089176048575961e+00, 4.186668548893698327e-01
9.101516853932583473e+00, 3.396156853109646434e+00, 4.186602945501641249e-01
9.108844162188567850e+00, 3.399224482139773684e+00, 4.186537447654539168e-01
9.116171470444552227e+00, 3.402292063216201701e+00, 4.186472055097892331e-01
9.123498778700536604e+00, 3.405359596415983514e+00, 4.186406767578013666e-01
9.130826086956520982e+00, 3.408427081815991855e+00, 4.186341584842035446e-01
9.138153395212505359e+00, 3.411494519492911603e+00, 4.186276506637899297e-01
9.145480703468489736e+00, 3.414561909523243788e+00, 4.186211532714351757e-01
9.152808011724474113e+00, 3.417629251983311356e+00, 4.186146662820949271e-01
9.160135319980458490e+00, 3.420696546949242745e+00, 4.186081896708044869e-01
9.167462628236442868e+00, 3.423763794496992308e+00, 4.186017234126792053e-01
9.174789936492427245e+00, 3.426830994702330102e+00, 4.185952674829138132e-01
9.182117244748411622e+00, 3.429898147640846773e+00, 4.185888218567824781e-01
9.189444553004395999e+00, 3.432965253387945559e+00, 4.185823865096379159e-01
9.196771861260380376e+00, 3.436032312018854284e+00, 4.185759614169115572e-01
9.204099169516364753e+00, 3.439099323608623582e+00, 4.185695465541129368e-01
9.211426477772349131e+00, 3.442166288232121119e+00, 4.185631418968296380e-01
9.218753786028333508e+00, 3.445233205964032486e+00, 4.185567474207268490e-01
9.226081094284317885e+00, 3.448300076878874521e+00, 4.185503631015471404e-01
9.233408402540302262e+00, 3.451366901050981095e+00, 4.185439889151097992e-01
9.240735710796286639e+00, 3.454433678554506670e+00, 4.185376248373111063e-01
9.248063019052271017e+00, 3.457500409463433400e+00, 4.185312708441236151e-01
9.255390327308255394e+00, 3.460567093851565801e+00, 4.185249269115958182e-01
9.262717635564239771e+00, 3.463633731792534309e+00, 4.185185930158523138e-01
9.270044943820224148e+00, 3.466700323359797054e+00, 4.185122691330930289e-01
9.277372252076208525e+00, 3.469766868626634970e+00, 4.185059552395929416e-01
9.284699560332192902e+00, 3.472833367666149584e+00, 4.184996513117021366e-01
9.292026868588177280e+00, 3.475899820551282104e+00, 4.184933573258451389e-01
9.299354176844161657e+00, 3.478966227354790774e+00, 4.184870732585209696e-01
9.306681485100146034e+00, 3.482032588149268193e+00, 4.184807990863024796e-01
9.314008793356130411e+00, 3.485098903007134652e+00, 4.184745347858362940e-01
9.321336101612114788e+00, 3.488165172000635028e+00, 4.184682803338424795e-01
9.328663409868099166e+00, 3.491231395201848997e+00, 4.184620357071141550e-01
9.335990718124083543e+00, 3.494297572682682596e+00, 4.184558008825175479e-01
9.343318026380067920e+00, 3.497363704514875327e+00, 4.184495758369911611e-01
9.350645334636052297e+00, 3.500429790769997496e+00, 4.184433605475459950e-01
9.357972642892036674e+00, 3.503495831519451098e+00, 4.184371549912648813e-01
9.365299951148021051e+00, 3.506561826834470263e+00, 4.184309591453025390e-01
9.372627259404005429e+00, 3.509627776786123476e+00, 4.184247729868850185e-01
9.379954567659989806e+00, 3.512693681445306026e+00, 4.184185964933094803e-01
9.387281875915974183e+00, 3.515759540882757328e+00, 4.184124296419441946e-01
9.394609184171958560e+00, 3.518825355169044045e+00, 4.184062724102277087e-01
9.401936492427942937e+00, 3.521891124374574744e+00, 4.184001247756692909e-01
9.409263800683927315e+00, 3.524956848569579915e+00, 4.183939867158478765e-01
9.416591108939911692e+00, 3.528022527824139942e+00, 4.183878582084123998e-01
9.423918417195896069e+00, 3.531088162208163350e+00, 4.183817392310813510e-01
9.431245725451880446e+00, 3.534153751791402343e+00, 4.183756297616423314e-01
9.438573033707864823e+00, 3.537219296643442146e+00, 4.183695297779519984e-01
9.445900341963849201e+00, 3.540284796833704561e+00, 4.183634392579356764e-01
9.453227650219833578e+00, 3.543350252431457292e+00, 4.183573581795871910e-01
9.460554958475817955e+00, 3.546415663505797067e+00, 4.183512865209684239e-01
9.467882266731802332e+00, 3.549481030125662517e+00, 4.183452242602093696e-01
9.475209574987786709e+00, 3.552546352359842174e+00, 4.183391713755074126e-01
9.482536883243771086e+00, 3.555611630276954926e+00, 4.183331278451276058e-01
9.489864191499755464e+00, 3.558676863945458901e+00, 4.183270936474018376e-01
9.497191499755739841e+00, 3.561742053433663457e+00, 4.183210687607291089e-01
9.504518808011724218e+00, 3.564807198809715416e+00, 4.183150531635749791e-01
9.511846116267708595e+00, 3.567872300141596398e+00, 4.183090468344712320e-01
9.519173424523692972e+00, 3.570937357497144138e+00, 4.183030497520159319e-01
9.526500732779677350e+00, 3.574002370944031171e+00, 4.182970618948728125e-01
9.533828041035661727e+00, 3.577067340549776375e+00, 4.182910832417712776e-01
9.541155349291646104e+00, 3.580132266381745421e+00, 4.182851137715061229e-01
9.548482657547630481e+00, 3.583197148507140550e+00, 4.182791534629372587e-01
9.555809965803614858e+00, 3.586261986993021456e+00, 4.182732022949892103e-01
9.563137274059599235e+00, 3.589326781906280406e+00, 4.182672602466514511e-01
9.570464582315583613e+00, 3.592391533313668006e+00, 4.182613272969774032e-01
9.577791890571567990e+00, 3.595456241281778986e+00, 4.182554034250849373e-01
9.585119198827552367e+00, 3.598520905877044651e+00, 4.182494886101555398e-01
9.592446507083536744e+00, 3.601585527165758194e+00, 4.182435828314344795e-01
9.599773815339521121e+00, 3.604650105214049827e+00, 4.182376860682301412e-01
9.607101123595505499e+00, 3.607714640087907654e+00, 4.182317982999143591e-01
9.614428431851489876e+00, 3.610779131853165236e+00, 4.182259195059216395e-01
9.621755740107474253e+00, 3.613843580575503811e+00, 4.182200496657492161e-01
9.629083048363458630e+00, 3.616907986320454516e+00, 4.182141887589566065e-01
9.636410356619443007e+00, 3.619972349153399716e+00, 4.182083367651657224e-01
9.643737664875427384e+00, 3.623036669139573451e+00, 4.182024936640601487e-01
9.651064973131411762e+00, 3.626100946344066767e+00, 4.181966594353853095e-01
9.658392281387396139e+00, 3.629165180831806836e+00, 4.181908340589482465e-01
9.665719589643380516e+00, 3.632229372667589828e+00, 4.181850175146168969e-01
9.673046897899364893e+00, 3.635293521916059589e+00, 4.181792097823204268e-01
9.680374206155349270e+00, 3.638357628641701424e+00, 4.181734108420486762e-01
9.687701514411333648e+00, 3.641421692908876739e+00, 4.181676206738521029e-01
9.695028822667318025e+00, 3.644485714781778185e+00, 4.181618392578414500e-01
9.702356130923302402e+00, 3.647549694324467406e+00, 4.181560665741874128e-01
9.709683439179286779e+00, 3.650613631600855502e+00, 4.181503026031208048e-01
9.717010747435271156e+00, 3.653677526674712350e+00, 4.181445473249318923e-01
9.724338055691255533e+00, 3.656741379609656395e+00, 4.181388007199702272e-01
9.731665363947239911e+00, 3.659805190469171965e+00, 4.181330627686448143e-01
9.738992672203224288e+00, 3.662868959316595507e+00, 4.181273334514234996e-01
9.746319980459208665e+00, 3.665932686215115144e+00, 4.181216127488328604e-01
9.753647288715193042e+00, 3.668996371227789766e+00, 4.181159006414579271e-01
9.760974596971177419e+00, 3.672060014417518392e+00, 4.181101971099421277e-01
9.768301905227161797e+00, 3.675123615847077030e+00, 4.181045021349868440e-01
9.775629213483146174e+00, 3.678187175579088475e+00, 4.180988156973515779e-01
9.782956521739130551e+00, 3.681250693676034746e+00, 4.180931377778531743e-01
9.790283829995114928e+00, 3.684314170200266414e+00, 4.180874683573659878e-01
9.797611138251099305e+00, 3.687377605213982168e+00, 4.180818074168217713e-01
9.804938446507083682e+00, 3.690440998779253690e+00, 4.180761549372090657e-01
9.812265754763068060e+00, 3.693504350958006999e+00, 4.180705108995733110e-01
9.819593063019052437e+00, 3.696567661812025118e+00, 4.180648752850164573e-01
9.826920371275036814e+00, 3.699630931402957845e+00, 4.180592480746967987e-01
9.834247679531021191e+00, 3.702694159792322193e+00, 4.180536292498289175e-01
9.841574987787005568e+00, 3.705757347041485517e+00, 4.180480187916831847e-01
9.848902296042989946e+00, 3.708820493211691272e+00, 4.180424166815858156e-01
9.856229604298974323e+00, 3.711883598364037695e+00, 4.180368229009184811e-01
9.863556912554958700e+00, 3.714946662559484469e+00, 4.180312374311183077e-01
9.870884220810943077e+00, 3.718009685858866487e+00, 4.180256602536773225e-01
9.878211529066927454e+00, 3.721072668322875199e+00, 4.180200913501426196e-01
9.885538837322911832e+00, 3.724135610012063946e+00, 4.180145307021159717e-01
9.892866145578896209e+00, 3.727198510986864832e+00, 4.180089782912537189e-01
9.900193453834880586e+00, 3.730261371307556306e+00, 4.180034340992664910e-01
9.907520762090864963e+00, 3.733324191034304462e+00, 4.179978981079188194e-01
9.914848070346849340e+00, 3.736386970227123072e+00, 4.179923702990293588e-01
9.922175378602833717e+00, 3.739449708945904671e+00, 4.179868506544704432e-01
9.929502686858818095e+00, 3.742512407250407236e+00, 4.179813391561678637e-01
9.936829995114802472e+00, 3.745575065200249743e+00, 4.179758357861007578e-01
9.944157303370786849e+00, 3.748637682854928599e+00, 4.179703405263013871e-01
9.951484611626771226e+00, 3.751700260273806098e+00, 4.179648533588549153e-01
9.958811919882755603e+00, 3.754762797516107309e+00, 4.179593742658991307e-01
9.966139228138739981e+00, 3.757825294640931180e+00, 4.179539032296244461e-01
9.973466536394724358e+00, 3.760887751707251869e+00, 4.179484402322737879e-01
9.980793844650708735e+00, 3.763950168773903204e+00, 4.179429852561418191e-01
9.988121152906693112e+00, 3.767012545899596443e+00, 4.179375382835756048e-01
9.995448461162677489e+00, 3.770074883142910505e+00, 4.179320992969735582e-01
1.000277576941866187e+01, 3.773137180562299520e+00, 4.179266682787859954e-01
1.001010307767464624e+01, 3.776199438216081727e+00, 4.179212452115144139e-01
1.001743038593063062e+01, 3.779261656162453686e+00, 4.179158300777116031e-01
1.002475769418661500e+01, 3.782323834459483169e+00, 4.179104228599813120e-01
1.003208500244259938e+01, 3.785385973165113160e+00, 4.179050235409782488e-01
1.003941231069858375e+01, 3.788448072337153416e+00, 4.178996321034075256e-01
1.004673961895456813e+01, 3.791510132033288460e+00, 4.178942485300249365e-01
1.005406692721055251e+01, 3.794572152311083801e+00, 4.178888728036364020e-01
1.006139423546653688e+01, 3.797634133227971276e+00, 4.178835049070979690e-01
1.006872154372252126e+01, 3.800696074841255712e+00, 4.178781448233155338e-01
1.007604885197850564e+01, 3.803757977208129137e+00, 4.178727925352448969e-01
1.008337616023449002e+01, 3.806819840385644582e+00, 4.178674480258912083e-01
1.009070346849047439e+01, 3.809881664430740944e+00, 4.178621112783090230e-01
1.009803077674645877e+01, 3.812943449400227891e+00, 4.178567822756021899e-01
1.010535808500244315e+01, 3.816005195350790302e+00, 4.178514610009234631e-01
1.011268539325842752e+01, 3.819066902338995373e+00, 4.178461474374743911e-01
1.012001270151441190e+01, 3.822128570421284177e+00, 4.178408415685052057e-01
1.012734000977039628e+01, 3.825190199653973888e+00, 4.178355433773146554e-01
1.013466731802638066e+01, 3.828251790093261331e+00, 4.178302528472498945e-01
1.014199462628236503e+01, 3.831313341795217653e+00, 4.178249699617059276e-01
1.014932193453834941e+01, 3.834374854815805644e+00, 4.178196947041259435e-01
1.015664924279433379e+01, 3.837436329210845987e+00, 4.178144270580007036e-01
1.016397655105031816e+01, 3.840497765036056776e+00, 4.178091670068688201e-01
1.017130385930630254e+01, 3.843559162347027769e+00, 4.178039145343161453e-01
1.017863116756228692e+01, 3.846620521199227927e+00, 4.177986696239758824e-01
1.018595847581827130e+01, 3.849681841648007197e+00, 4.177934322595283079e-01
1.019328578407425567e+01, 3.852743123748602283e+00, 4.177882024247007164e-01
1.020061309233024005e+01, 3.855804367556117995e+00, 4.177829801032669210e-01
1.020794040058622443e+01, 3.858865573125554338e+00, 4.177777652790475305e-01
1.021526770884220880e+01, 3.861926740511783418e+00, 4.177725579359095054e-01
1.022259501709819318e+01, 3.864987869769562323e+00, 4.177673580577662138e-01
1.022992232535417756e+01, 3.868048960953530013e+00, 4.177621656285767648e-01
1.023724963361016016e+01, 3.871110014118209985e+00, 4.177569806323464530e-01
1.024457694186614454e+01, 3.874171029318011605e+00, 4.177518030531263693e-01
1.025190425012212891e+01, 3.877232006607215009e+00, 4.177466328750129576e-01
1.025923155837811329e+01, 3.880292946039999080e+00, 4.177414700821485138e-01
1.026655886663409767e+01, 3.883353847670413916e+00, 4.177363146587200204e-01
1.027388617489008205e+01, 3.886414711552405254e+00, 4.177311665889600900e-01
1.028121348314606642e+01, 3.889475537739796707e+00, 4.177260258571460216e-01
1.028854079140205080e+01, 3.892536326286295534e+00, 4.177208924476000784e-01
1.029586809965803518e+01, 3.895597077245497530e+00, 4.177157663446888769e-01
1.030319540791401955e+01, 3.898657790670888357e+00, 4.177106475328237201e-01
1.031052271617000393e+01, 3.901718466615826220e+00, 4.177055359964602088e-01
1.031785002442598831e+01, 3.904779105133572514e+00, 4.177004317200981309e-01
1.032517733268197269e+01, 3.907839706277264735e+00, 4.176953346882810170e-01
1.033250464093795706e+01, 3.910900270099924469e+00, 4.176902448855966399e-01
1.033983194919394144e+01, 3.913960796654471608e+00, 4.176851622966761268e-01
1.034715925744992582e+01, 3.917021285993704804e+00, 4.176800869061943478e-01
1.035448656570591019e+01, 3.920081738170310803e+00, 4.176750186988694158e-01
1.036181387396189457e+01, 3.923142153236873764e+00, 4.176699576594626873e-01
1.036914118221787895e+01, 3.926202531245850835e+00, 4.176649037727787062e-01
1.037646849047386333e+01, 3.929262872249603245e+00, 4.176598570236647601e-01
1.038379579872984770e+01, 3.932323176300372314e+00, 4.176548173970111022e-01
1.039112310698583208e+01, 3.935383443450291896e+00, 4.176497848777505628e-01
1.039845041524181646e+01, 3.938443673751386154e+00, 4.176447594508581607e-01
1.040577772349780084e+01, 3.941503867255564231e+00, 4.176397411013517136e-01
1.041310503175378521e+01, 3.944564024014633130e+00, 4.176347298142908393e-01
1.042043234000976959e+01, 3.947624144080286612e+00, 4.176297255747772330e-01
1.042775964826575397e+01, 3.950684227504106527e+00, 4.176247283679546118e-01
1.043508695652173834e+01, 3.953744274337573916e+00, 4.176197381790083263e-01
1.044241426477772272e+01, 3.956804284632055246e+00, 4.176147549931652492e-01
1.044974157303370710e+01, 3.959864258438807294e+00, 4.176097787956938312e-01
1.045706888128969148e+01, 3.962924195808987360e+00, 4.176048095719036568e-01
1.046439618954567585e+01, 3.965984096793633729e+00, 4.175998473071456107e-01
1.047172349780166023e+01, 3.969043961443689650e+00, 4.175948919868115450e-01
1.047905080605764461e+01, 3.972103789809984686e+00, 4.175899435963340012e-01
1.048637811431362898e+01, 3.975163581943240487e+00, 4.175850021211864327e-01
1.049370542256961336e+01, 3.978223337894073453e+00, 4.175800675468827605e-01
1.050103273082559774e+01, 3.981283057713000506e+00, 4.175751398589773733e-01
1.050836003908158212e+01, 3.984342741450425773e+00, 4.175702190430650718e-01
1.051568734733756649e+01, 3.987402389156644134e+00, 4.175653050847805137e-01
1.052301465559355087e+01, 3.990462000881860760e+00, 4.175603979697986579e-01
1.053034196384953525e+01, 3.993521576676158258e+00, 4.175554976838341537e-01
1.053766927210551962e+01, 3.996581116589525084e+00, 4.175506042126415629e-01
1.054499658036150400e+01, 3.999640620671842228e+00, 4.175457175420147493e-01
1.055232388861748838e+01, 4.002700088972893866e+00, 4.175408376577873226e-01
1.055965119687347276e+01, 4.005759521542345603e+00, 4.175359645458320279e-01
1.056697850512945713e+01, 4.008818918429773781e+00, 4.175310981920609121e-01
1.057430581338544151e+01, 4.011878279684643722e+00, 4.175262385824250466e-01
1.058163312164142589e+01, 4.014937605356322159e+00, 4.175213857029143605e-01
1.058896042989741026e+01, 4.017996895494071019e+00, 4.175165395395575851e-01
1.059628773815339464e+01, 4.021056150147047425e+00, 4.175117000784221988e-01
1.060361504640937902e+01, 4.024115369364316130e+00, 4.175068673056139268e-01
1.061094235466536340e+01, 4.027174553194826423e+00, 4.175020412072771858e-01
1.061826966292134777e+01, 4.030233701687441439e+00, 4.174972217695945287e-01
1.062559697117733215e+01, 4.033292814890907074e+00, 4.174924089787863668e-01
1.063292427943331653e+01, 4.036351892853884848e+00, 4.174876028211115253e-01
1.064025158768930091e+01, 4.039410935624919929e+00, 4.174828032828664659e-01
1.064757889594528528e+01, 4.042469943252469555e+00, 4.174780103503852313e-01
1.065490620420126966e+01, 4.045528915784885271e+00, 4.174732240100397229e-01
1.066223351245725404e+01, 4.048587853270420034e+00, 4.174684442482391455e-01
1.066956082071323841e+01, 4.051646755757225549e+00, 4.174636710514300630e-01
1.067688812896922279e+01, 4.054705623293358485e+00, 4.174589044060962872e-01
1.068421543722520717e+01, 4.057764455926772484e+00, 4.174541442987586559e-01
1.069154274548119155e+01, 4.060823253705323488e+00, 4.174493907159750328e-01
1.069887005373717592e+01, 4.063882016676772402e+00, 4.174446436443399744e-01
1.070619736199316030e+01, 4.066940744888777104e+00, 4.174399030704848412e-01
1.071352467024914468e+01, 4.069999438388903101e+00, 4.174351689810775201e-01
1.072085197850512905e+01, 4.073058097224610208e+00, 4.174304413628224797e-01
1.072817928676111343e+01, 4.076116721443269419e+00, 4.174257202024602709e-01
1.073550659501709781e+01, 4.079175311092150480e+00, 4.174210054867678044e-01
1.074283390327308219e+01, 4.082233866218425433e+00, 4.174162972025579621e-01
1.075016121152906656e+01, 4.085292386869176617e+00, 4.174115953366798193e-01
