# gTb, C(b)/(g^2TC_R), Derivative
1.343195603321934506e+01, 4.577737177711056482e+00, 4.577737177711056482e+00
1.343928334147532944e+01, 4.580386335213801452e+00, 4.580386335213800564e+00
1.344661064973131381e+01, 4.583035476373654049e+00, 4.583035476373654937e+00
1.345393795798729819e+01, 4.585684601208425804e+00, 4.585684601208424027e+00
1.346126526624328257e+01, 4.588333709735890054e+00, 4.588333709735888277e+00
1.346859257449926695e+01, 4.590982801973793492e+00, 4.590982801973793492e+00
1.347591988275525132e+01, 4.593631877939857944e+00, 4.593631877939858832e+00
1.348324719101123570e+01, 4.596280937651775034e+00, 4.596280937651775034e+00
1.349057449926722008e+01, 4.598929981127203526e+00, 4.598929981127203526e+00
1.349790180752320445e+01, 4.601579008383779090e+00, 4.601579008383778202e+00
1.350522911577918883e+01, 4.604228019439100983e+00, 4.604228019439100983e+00
1.351255642403517321e+01, 4.606877014310748919e+00, 4.606877014310748919e+00
1.351988373229115759e+01, 4.609525993016267087e+00, 4.609525993016267087e+00
1.352721104054714196e+01, 4.612174955573175694e+00, 4.612174955573175694e+00
1.353453834880312634e+01, 4.614823901998961198e+00, 4.614823901998962086e+00
1.354186565705911072e+01, 4.617472832311089626e+00, 4.617472832311089626e+00
1.354919296531509509e+01, 4.620121746526990592e+00, 4.620121746526990592e+00
1.355652027357107947e+01, 4.622770644664070616e+00, 4.622770644664069728e+00
1.356384758182706385e+01, 4.625419526739704246e+00, 4.625419526739703358e+00
1.357117489008304823e+01, 4.628068392771240269e+00, 4.628068392771240269e+00
1.357850219833903260e+01, 4.630717242776000830e+00, 4.630717242776000830e+00
1.358582950659501698e+01, 4.633366076771276099e+00, 4.633366076771276099e+00
1.359315681485100136e+01, 4.636014894774333150e+00, 4.636014894774332262e+00
1.360048412310698573e+01, 4.638663696802405312e+00, 4.638663696802405312e+00
1.360781143136297011e+01, 4.641312482872701928e+00, 4.641312482872701928e+00
1.361513873961895449e+01, 4.643961253002403922e+00, 4.643961253002404810e+00
1.362246604787493887e+01, 4.646610007208665571e+00, 4.646610007208666460e+00
1.362979335613092324e+01, 4.649258745508612733e+00, 4.649258745508611845e+00
1.363712066438690762e+01, 4.651907467919338401e+00, 4.651907467919338401e+00
1.364444797264289200e+01, 4.654556174457917805e+00, 4.654556174457916917e+00
1.365177528089887637e+01, 4.657204865141389760e+00, 4.657204865141389760e+00
1.365910258915486075e+01, 4.659853539986771764e+00, 4.659853539986772653e+00
1.366642989741084513e+01, 4.662502199011052895e+00, 4.662502199011052895e+00
1.367375720566682951e+01, 4.665150842231190254e+00, 4.665150842231191142e+00
1.368108451392281388e+01, 4.667799469664119627e+00, 4.667799469664120515e+00
1.368841182217879826e+01, 4.670448081326748380e+00, 4.670448081326748380e+00
1.369573913043478264e+01, 4.673096677235951901e+00, 4.673096677235951901e+00
1.370306643869076701e+01, 4.675745257408584266e+00, 4.675745257408584266e+00
1.371039374694675139e+01, 4.678393821861467572e+00, 4.678393821861468460e+00
1.371772105520273577e+01, 4.681042370611406156e+00, 4.681042370611405268e+00
1.372504836345872015e+01, 4.683690903675161721e+00, 4.683690903675162609e+00
1.373237567171470452e+01, 4.686339421069488864e+00, 4.686339421069487088e+00
1.373970297997068890e+01, 4.688987922811094222e+00, 4.688987922811094222e+00
1.374703028822667328e+01, 4.691636408916677325e+00, 4.691636408916675549e+00
1.375435759648265766e+01, 4.694284879402895072e+00, 4.694284879402894184e+00
1.376168490473864203e+01, 4.696933334286386597e+00, 4.696933334286387485e+00
1.376901221299462641e+01, 4.699581773583767941e+00, 4.699581773583767053e+00
1.377633952125061079e+01, 4.702230197311616955e+00, 4.702230197311616955e+00
1.378366682950659516e+01, 4.704878605486494614e+00, 4.704878605486494614e+00
1.379099413776257954e+01, 4.707526998124931694e+00, 4.707526998124929918e+00
1.379832144601856392e+01, 4.710175375243428775e+00, 4.710175375243429663e+00
1.380564875427454830e+01, 4.712823736858473112e+00, 4.712823736858473112e+00
1.381297606253053267e+01, 4.715472082986510216e+00, 4.715472082986511104e+00
1.382030337078651705e+01, 4.718120413643971389e+00, 4.718120413643969613e+00
1.382763067904250143e+01, 4.720768728847248852e+00, 4.720768728847250628e+00
1.383495798729848580e+01, 4.723417028612727719e+00, 4.723417028612726831e+00
1.384228529555447018e+01, 4.726065312956747810e+00, 4.726065312956747810e+00
1.384961260381045456e+01, 4.728713581895632956e+00, 4.728713581895632956e+00
1.385693991206643894e+01, 4.731361835445681230e+00, 4.731361835445681230e+00
1.386426722032242331e+01, 4.734010073623162285e+00, 4.734010073623162285e+00
1.387159452857840769e+01, 4.736658296444319127e+00, 4.736658296444320015e+00
1.387892183683439207e+01, 4.739306503925375225e+00, 4.739306503925374336e+00
1.388624914509037644e+01, 4.741954696082516740e+00, 4.741954696082516740e+00
1.389357645334636082e+01, 4.744602872931919180e+00, 4.744602872931917403e+00
1.390090376160234520e+01, 4.747251034489716304e+00, 4.747251034489716304e+00
1.390823106985832958e+01, 4.749899180772031215e+00, 4.749899180772030327e+00
1.391555837811431395e+01, 4.752547311794950602e+00, 4.752547311794950602e+00
1.392288568637029833e+01, 4.755195427574543388e+00, 4.755195427574542499e+00
1.393021299462628271e+01, 4.757843528126846522e+00, 4.757843528126846522e+00
1.393754030288226708e+01, 4.760491613467877414e+00, 4.760491613467877414e+00
1.394486761113825146e+01, 4.763139683613625053e+00, 4.763139683613625053e+00
1.395219491939423584e+01, 4.765787738580054445e+00, 4.765787738580054445e+00
1.395952222765022022e+01, 4.768435778383105728e+00, 4.768435778383103951e+00
1.396684953590620459e+01, 4.771083803038687954e+00, 4.771083803038687954e+00
1.397417684416218897e+01, 4.773731812562695964e+00, 4.773731812562695964e+00
1.398150415241817335e+01, 4.776379806970992625e+00, 4.776379806970992625e+00
1.398883146067415773e+01, 4.779027786279415935e+00, 4.779027786279416823e+00
1.399615876893014210e+01, 4.781675750503781686e+00, 4.781675750503782574e+00
1.400348607718612648e+01, 4.784323699659879914e+00, 4.784323699659879914e+00
1.401081338544211086e+01, 4.786971633763472234e+00, 4.786971633763472234e+00
1.401814069369809523e+01, 4.789619552830302496e+00, 4.789619552830302496e+00
1.402546800195407961e+01, 4.792267456876084353e+00, 4.792267456876083465e+00
1.403279531021006399e+01, 4.794915345916507476e+00, 4.794915345916507476e+00
1.404012261846604837e+01, 4.797563219967239334e+00, 4.797563219967239334e+00
1.404744992672203274e+01, 4.800211079043920748e+00, 4.800211079043921636e+00
1.405477723497801712e+01, 4.802858923162171223e+00, 4.802858923162171223e+00
1.406210454323400150e+01, 4.805506752337580068e+00, 4.805506752337580956e+00
1.406943185148998587e+01, 4.808154566585720602e+00, 4.808154566585720602e+00
1.407675915974597025e+01, 4.810802365922129731e+00, 4.810802365922130619e+00
1.408408646800195463e+01, 4.813450150362335478e+00, 4.813450150362335478e+00
1.409141377625793901e+01, 4.816097919921828563e+00, 4.816097919921826787e+00
1.409874108451392338e+01, 4.818745674616080166e+00, 4.818745674616079278e+00
1.410606839276990776e+01, 4.821393414460537485e+00, 4.821393414460537485e+00
1.411339570102589214e+01, 4.824041139470624628e+00, 4.824041139470626405e+00
1.412072300928187651e+01, 4.826688849661744385e+00, 4.826688849661744385e+00
1.412805031753786089e+01, 4.829336545049267571e+00, 4.829336545049266682e+00
1.413537762579384527e+01, 4.831984225648545461e+00, 4.831984225648546349e+00
1.414270493404982965e+01, 4.834631891474908016e+00, 4.834631891474908016e+00
1.415003224230581402e+01, 4.837279542543656774e+00, 4.837279542543657662e+00
1.415735955056179840e+01, 4.839927178870071955e+00, 4.839927178870073732e+00
1.416468685881778278e+01, 4.842574800469414242e+00, 4.842574800469414242e+00
1.417201416707376715e+01, 4.845222407356909677e+00, 4.845222407356909677e+00
1.417934147532975153e+01, 4.847869999547770092e+00, 4.847869999547770981e+00
1.418666878358573591e+01, 4.850517577057180674e+00, 4.850517577057180674e+00
1.419399609184172029e+01, 4.853165139900303515e+00, 4.853165139900303515e+00
1.420132340009770466e+01, 4.855812688092275842e+00, 4.855812688092275842e+00
1.420865070835368904e+01, 4.858460221648214450e+00, 4.858460221648213562e+00
1.421597801660967342e+01, 4.861107740583207715e+00, 4.861107740583207715e+00
1.422330532486565779e+01, 4.863755244912326248e+00, 4.863755244912326248e+00
1.423063263312164217e+01, 4.866402734650615791e+00, 4.866402734650615791e+00
1.423795994137762655e+01, 4.869050209813095442e+00, 4.869050209813095442e+00
1.424528724963361093e+01, 4.871697670414765646e+00, 4.871697670414765646e+00
1.425261455788959530e+01, 4.874345116470601980e+00, 4.874345116470601091e+00
1.425994186614557968e+01, 4.876992547995555149e+00, 4.876992547995554261e+00
1.426726917440156406e+01, 4.879639965004555435e+00, 4.879639965004553659e+00
1.427459648265754844e+01, 4.882287367512505583e+00, 4.882287367512506471e+00
1.428192379091353281e+01, 4.884934755534294126e+00, 4.884934755534295014e+00
1.428925109916951719e+01, 4.887582129084778515e+00, 4.887582129084780291e+00
1.429657840742550157e+01, 4.890229488178799322e+00, 4.890229488178799322e+00
1.430390571568148594e+01, 4.892876832831168699e+00, 4.892876832831168699e+00
1.431123302393747032e+01, 4.895524163056676592e+00, 4.895524163056676592e+00
1.431856033219345470e+01, 4.898171478870096074e+00, 4.898171478870096074e+00
1.432588764044943730e+01, 4.900818780286171794e+00, 4.900818780286171794e+00
1.433321494870542168e+01, 4.903466067319627975e+00, 4.903466067319627975e+00
1.434054225696140605e+01, 4.906113339985166633e+00, 4.906113339985165744e+00
1.434786956521739043e+01, 4.908760598297464028e+00, 4.908760598297464917e+00
1.435519687347337481e+01, 4.911407842271181323e+00, 4.911407842271181323e+00
1.436252418172935919e+01, 4.914055071920946816e+00, 4.914055071920947704e+00
1.436985148998534356e+01, 4.916702287261378146e+00, 4.916702287261378146e+00
1.437717879824132794e+01, 4.919349488307060980e+00, 4.919349488307059204e+00
1.438450610649731232e+01, 4.921996675072561445e+00, 4.921996675072559668e+00
1.439183341475329669e+01, 4.924643847572424349e+00, 4.924643847572422573e+00
1.439916072300928107e+01, 4.927291005821173187e+00, 4.927291005821172298e+00
1.440648803126526545e+01, 4.929938149833305694e+00, 4.929938149833306582e+00
1.441381533952124983e+01, 4.932585279623305397e+00, 4.932585279623305397e+00
1.442114264777723420e+01, 4.935232395205625622e+00, 4.935232395205624734e+00
1.442846995603321858e+01, 4.937879496594698381e+00, 4.937879496594698381e+00
1.443579726428920296e+01, 4.940526583804938809e+00, 4.940526583804938809e+00
1.444312457254518733e+01, 4.943173656850733622e+00, 4.943173656850734510e+00
1.445045188080117171e+01, 4.945820715746454432e+00, 4.945820715746454432e+00
1.445777918905715609e+01, 4.948467760506446211e+00, 4.948467760506446211e+00
1.446510649731314047e+01, 4.951114791145032612e+00, 4.951114791145033500e+00
1.447243380556912484e+01, 4.953761807676515971e+00, 4.953761807676517748e+00
1.447976111382510922e+01, 4.956408810115182639e+00, 4.956408810115182639e+00
1.448708842208109360e+01, 4.959055798475285215e+00, 4.959055798475285215e+00
1.449441573033707797e+01, 4.961702772771063863e+00, 4.961702772771065639e+00
1.450174303859306235e+01, 4.964349733016737432e+00, 4.964349733016737432e+00
1.450907034684904673e+01, 4.966996679226496347e+00, 4.966996679226496347e+00
1.451639765510503111e+01, 4.969643611414516826e+00, 4.969643611414516826e+00
1.452372496336101548e+01, 4.972290529594948438e+00, 4.972290529594948438e+00
1.453105227161699986e+01, 4.974937433781922991e+00, 4.974937433781923879e+00
1.453837957987298424e+01, 4.977584323989548309e+00, 4.977584323989549198e+00
1.454570688812896861e+01, 4.980231200231913569e+00, 4.980231200231914457e+00
1.455303419638495299e+01, 4.982878062523083962e+00, 4.982878062523083074e+00
1.456036150464093737e+01, 4.985524910877103366e+00, 4.985524910877103366e+00
1.456768881289692175e+01, 4.988171745307996119e+00, 4.988171745307997007e+00
1.457501612115290612e+01, 4.990818565829768794e+00, 4.990818565829767905e+00
1.458234342940889050e+01, 4.993465372456396878e+00, 4.993465372456395990e+00
1.458967073766487488e+01, 4.996112165201845201e+00, 4.996112165201844313e+00
1.459699804592085925e+01, 4.998758944080050171e+00, 4.998758944080049282e+00
1.460432535417684363e+01, 5.001405709104930430e+00, 5.001405709104931319e+00
1.461165266243282801e+01, 5.004052460290386861e+00, 5.004052460290388638e+00
1.461897997068881239e+01, 5.006699197650293698e+00, 5.006699197650295474e+00
1.462630727894479676e+01, 5.009345921198510965e+00, 5.009345921198510965e+00
1.463363458720078114e+01, 5.011992630948866712e+00, 5.011992630948865823e+00
1.464096189545676552e+01, 5.014639326915178330e+00, 5.014639326915178330e+00
1.464828920371274990e+01, 5.017286009111240119e+00, 5.017286009111239231e+00
1.465561651196873427e+01, 5.019932677550822397e+00, 5.019932677550822397e+00
1.466294382022471865e+01, 5.022579332247678607e+00, 5.022579332247679496e+00
1.467027112848070303e+01, 5.025225973215541764e+00, 5.025225973215541764e+00
1.467759843673668740e+01, 5.027872600468123565e+00, 5.027872600468121789e+00
1.468492574499267178e+01, 5.030519214019107288e+00, 5.030519214019107288e+00
1.469225305324865616e+01, 5.033165813882169104e+00, 5.033165813882170880e+00
1.469958036150464054e+01, 5.035812400070961203e+00, 5.035812400070960315e+00
1.470690766976062491e+01, 5.038458972599103802e+00, 5.038458972599104690e+00
1.471423497801660929e+01, 5.041105531480213564e+00, 5.041105531480213564e+00
1.472156228627259367e+01, 5.043752076727875178e+00, 5.043752076727875178e+00
1.472888959452857804e+01, 5.046398608355657345e+00, 5.046398608355656457e+00
1.473621690278456242e+01, 5.049045126377107451e+00, 5.049045126377106563e+00
1.474354421104054680e+01, 5.051691630805750677e+00, 5.051691630805751565e+00
1.475087151929653118e+01, 5.054338121655101546e+00, 5.054338121655101546e+00
1.475819882755251555e+01, 5.056984598938641717e+00, 5.056984598938641717e+00
1.476552613580849993e+01, 5.059631062669838641e+00, 5.059631062669839530e+00
1.477285344406448431e+01, 5.062277512862142892e+00, 5.062277512862142892e+00
1.478018075232046868e+01, 5.064923949528976621e+00, 5.064923949528978397e+00
1.478750806057645306e+01, 5.067570372683752211e+00, 5.067570372683753099e+00
1.479483536883243744e+01, 5.070216782339855399e+00, 5.070216782339855399e+00
1.480216267708842182e+01, 5.072863178510653270e+00, 5.072863178510651494e+00
1.480948998534440619e+01, 5.075509561209488041e+00, 5.075509561209489817e+00
1.481681729360039057e+01, 5.078155930449697486e+00, 5.078155930449698374e+00
1.482414460185637495e+01, 5.080802286244585630e+00, 5.080802286244583854e+00
1.483147191011235932e+01, 5.083448628607436959e+00, 5.083448628607436071e+00
1.483879921836834370e+01, 5.086094957551522633e+00, 5.086094957551522633e+00
1.484612652662432808e+01, 5.088741273090093387e+00, 5.088741273090093387e+00
1.485345383488031246e+01, 5.091387575236376861e+00, 5.091387575236375085e+00
1.486078114313629683e+01, 5.094033864003579382e+00, 5.094033864003581158e+00
1.486810845139228121e+01, 5.096680139404897503e+00, 5.096680139404899279e+00
1.487543575964826559e+01, 5.099326401453501134e+00, 5.099326401453501134e+00
1.488276306790424997e+01, 5.101972650162537981e+00, 5.101972650162537981e+00
1.489009037616023434e+01, 5.104618885545141538e+00, 5.104618885545141538e+00
1.489741768441621872e+01, 5.107265107614423982e+00, 5.107265107614423982e+00
1.490474499267220310e+01, 5.109911316383478841e+00, 5.109911316383478841e+00
1.491207230092818747e+01, 5.112557511865380100e+00, 5.112557511865380100e+00
1.491939960918417185e+01, 5.115203694073182206e+00, 5.115203694073181317e+00
1.492672691744015623e+01, 5.117849863019918288e+00, 5.117849863019918288e+00
1.493405422569614061e+01, 5.120496018718609932e+00, 5.120496018718608155e+00
1.494138153395212498e+01, 5.123142161182245857e+00, 5.123142161182246745e+00
1.494870884220810936e+01, 5.125788290423812121e+00, 5.125788290423812121e+00
1.495603615046409374e+01, 5.128434406456263694e+00, 5.128434406456262806e+00
1.496336345872007811e+01, 5.131080509292539560e+00, 5.131080509292539560e+00
1.497069076697606249e+01, 5.133726598945559161e+00, 5.133726598945560937e+00
1.497801807523204687e+01, 5.136372675428233059e+00, 5.136372675428232171e+00
1.498534538348803125e+01, 5.139018738753433624e+00, 5.139018738753432736e+00
1.499267269174401562e+01, 5.141664788934027897e+00, 5.141664788934028785e+00
1.500000000000000000e+01, 5.144310825982865154e+00, 5.144310825982864266e+00
